date,open,high,close,low,volume,amount
2000-03-29,1797.881,1803.8270000000002,1788.807,1763.62,2302667700,20256616000
2000-03-30,1793.6760000000002,1811.0629999999999,1810.984,1790.849,2930593700,20108443000
2000-03-31,1810.5529999999999,1810.8970000000002,1800.225,1780.411,2334072500,19751378000
2000-04-03,1799.575,1816.86,1801.003,1798.254,1886111200,18758481000
2000-04-04,1795.161,1795.161,1760.692,1755.98,1712827700,15716511000
2000-04-05,1756.3,1776.715,1771.1989999999998,1746.3020000000001,1360458100,12817019000
2000-04-06,1775.7839999999999,1809.1689999999999,1809.141,1775.6760000000002,1500703400,14992466000
2000-04-07,1816.786,1822.615,1819.896,1807.543,1608126000,16103476000
2000-04-10,1826.611,1831.8529999999998,1826.0610000000001,1815.991,1680915800,16612533000
2000-04-11,1826.4029999999998,1828.057,1821.174,1812.0079999999998,1424577900,14739959000
2000-04-12,1822.398,1823.832,1807.328,1785.3270000000002,1364303300,13172832000
2000-04-13,1807.8370000000002,1832.0829999999999,1831.5479999999998,1807.7120000000002,1654905700,15358298000
2000-04-14,1835.861,1840.1889999999999,1833.665,1820.672,1790546600,17220986000
2000-04-17,1829.615,1829.9289999999999,1795.058,1778.878,1984014200,18758184000
2000-04-18,1794.339,1813.5710000000001,1813.495,1779.2939999999999,1320474100,12987927000
2000-04-19,1819.0810000000001,1831.57,1828.71,1817.211,1276615900,13630669000
2000-04-20,1831.6570000000002,1847.51,1847.027,1831.485,1653776000,17024354000
2000-04-21,1851.307,1858.265,1841.0639999999999,1834.8470000000002,1624463400,17534302000
2000-04-24,1844.695,1848.973,1837.398,1827.1670000000001,1616377600,16093933000
2000-04-25,1838.05,1841.86,1833.469,1815.632,1077140000,11334206000
2000-04-26,1835.6660000000002,1842.8870000000002,1832.779,1826.392,1016383800,10827512000
2000-04-27,1835.601,1840.5720000000001,1806.83,1803.5770000000002,1233293900,12600366000
2000-04-28,1805.503,1836.329,1836.3210000000001,1797.713,1097131100,11703716000
2000-05-08,1848.1729999999998,1852.9029999999998,1836.6370000000002,1828.0970000000002,895912400,9644297000
2000-05-09,1838.996,1839.2879999999998,1806.638,1799.8220000000001,913032000,9701042000
2000-05-10,1801.4260000000002,1801.64,1752.6889999999999,1750.0120000000002,945267000,8818767000
2000-05-11,1750.859,1762.125,1724.0479999999998,1718.892,843716900,8387572000
2000-05-12,1725.868,1740.954,1720.608,1715.058,740418200,7345683000
2000-05-15,1722.635,1726.724,1704.5870000000002,1695.531,709465600,6869125000
2000-05-16,1706.7279999999998,1725.9029999999998,1724.5379999999998,1706.7279999999998,533545100,5462545000
2000-05-17,1727.4260000000002,1736.274,1725.398,1722.7120000000002,525768000,5512117000
2000-05-18,1725.604,1758.54,1758.537,1719.844,835413900,8149902000
2000-05-19,1761.7910000000002,1777.983,1777.828,1754.884,955398600,10387003000
2000-05-22,1785.894,1830.9270000000001,1824.736,1783.3039999999999,1471439200,15628302000
2000-05-23,1834.4360000000001,1836.9920000000002,1832.075,1811.5770000000002,1246957100,12811615000
2000-05-24,1835.5629999999999,1861.484,1855.493,1831.842,1586843900,16664597000
2000-05-25,1866.5629999999999,1880.719,1880.704,1860.779,1680941900,18652956000
2000-05-26,1885.7520000000002,1890.6860000000001,1879.6170000000002,1860.9189999999999,2068925600,19020679000
2000-05-29,1885.546,1900.674,1898.7479999999998,1882.7420000000002,1804426200,19223351000
2000-05-30,1903.53,1908.306,1877.471,1868.61,1651899000,17228181000
2000-05-31,1875.463,1894.5829999999999,1894.5539999999999,1869.338,1576923500,16575628000
2000-06-01,1900.533,1906.817,1903.4879999999998,1889.995,1465458300,15646455000
2000-06-02,1906.162,1916.25,1916.25,1897.713,1784035200,17803014000
2000-06-05,1921.969,1930.335,1899.092,1889.815,2921753600,22621399000
2000-06-06,1898.5910000000001,1925.5520000000001,1925.5439999999999,1891.665,1719005100,16642955000
2000-06-07,1934.376,1940.22,1935.031,1921.3829999999998,1557941700,16141917000
2000-06-08,1937.195,1938.5539999999999,1925.2060000000001,1913.365,1632980400,15656154000
2000-06-09,1926.15,1929.9460000000001,1900.787,1896.0610000000001,1493337000,14692475000
2000-06-12,1896.4279999999999,1912.589,1912.557,1884.616,1204009400,12716700000
2000-06-13,1918.192,1938.674,1938.674,1917.19,1442765300,14195614000
2000-06-14,1944.44,1949.171,1932.29,1929.7060000000001,1615631700,16250901000
2000-06-15,1933.059,1942.326,1942.285,1925.914,1411676000,14417751000
2000-06-16,1945.6979999999999,1947.463,1926.944,1919.4029999999998,1470755200,15027963000
2000-06-19,1924.693,1926.981,1915.205,1910.469,1188112600,12281896000
2000-06-20,1913.0739999999998,1913.0739999999998,1895.348,1888.082,1013609600,9986489000
2000-06-21,1894.779,1913.1470000000002,1913.131,1894.634,834891100,8946125000
2000-06-22,1918.164,1921.148,1913.901,1906.3039999999999,905959200,9817622000
2000-06-23,1915.307,1939.634,1939.6270000000002,1913.65,1199891800,13034866000
2000-06-26,1946.6979999999999,1953.339,1948.639,1943.2479999999998,1406804400,14377088000
2000-06-27,1949.7779999999998,1952.455,1942.898,1938.135,1198004700,11840103000
2000-06-28,1943.984,1953.0639999999999,1947.481,1940.0539999999999,1123954100,12304189000
2000-06-29,1949.8470000000002,1951.126,1937.261,1924.473,1191984200,12523410000
2000-06-30,1937.8429999999998,1941.402,1928.106,1924.969,1246757800,12925523000
2000-07-03,1917.442,1917.4470000000001,1895.6370000000002,1890.5279999999998,1578473600,12649634000
2000-07-04,1891.205,1907.944,1907.931,1888.249,1440782000,9439721000
2000-07-05,1910.42,1918.9089999999999,1909.1870000000001,1904.4679999999998,1302943400,8822200000
2000-07-06,1909.237,1910.0539999999999,1902.5520000000001,1896.6589999999999,993114100,9193545000
2000-07-07,1904.085,1932.829,1932.7920000000001,1904.085,1168290400,11069930000
2000-07-10,1938.8429999999998,1948.0629999999999,1948.021,1932.955,1452462500,14360768000
2000-07-11,1952.259,1960.595,1960.5410000000002,1947.6660000000002,1443839200,14692783000
2000-07-12,1965.231,1974.414,1973.374,1960.349,1391952500,15148361000
2000-07-13,1978.5520000000001,1984.066,1979.201,1963.5529999999999,1816211300,19720929000
2000-07-14,1981.776,1987.223,1987.192,1972.622,1621586000,16740461000
2000-07-17,1992.894,1997.9379999999999,1982.479,1980.223,1350878700,15661416000
2000-07-18,1982.497,1993.994,1993.986,1981.736,878002300,11080557000
2000-07-19,2000.33,2004.461,1998.4260000000002,1987.42,970837300,12681773000
2000-07-20,1999.089,2003.8020000000001,1991.56,1979.875,928287700,12997331000
2000-07-21,1994.4229999999998,1998.3470000000002,1996.336,1991.838,859313900,10838810000
2000-07-24,1998.245,1999.9029999999998,1989.239,1982.881,927517800,11389832000
2000-07-25,1990.149,1997.849,1996.5770000000002,1989.086,875170100,11049970000
2000-07-26,1999.442,2012.395,2012.319,1999.4029999999998,951206800,11674950000
2000-07-27,2017.457,2024.9979999999998,2012.35,2004.549,1198327300,14663246000
2000-07-28,2014.1129999999998,2016.94,2012.793,2006.172,1094381500,13334308000
2000-07-31,2016.144,2023.568,2023.539,2008.6370000000002,1230729200,15327905000
2000-08-01,2027.013,2031.925,2028.151,2023.453,902065500,11273479000
2000-08-02,2030.789,2033.191,2030.683,2018.481,897428600,11096025000
2000-08-03,2032.9370000000001,2038.654,2036.3010000000002,2030.101,1097299000,13159541000
2000-08-04,2037.4679999999998,2041.283,2026.361,2013.45,1173918600,14555577000
2000-08-07,2025.182,2039.4189999999999,2039.4189999999999,2017.9029999999998,1071271400,13193599000
2000-08-08,2042.745,2050.073,2049.916,2040.783,1086461200,13486179000
2000-08-09,2051.654,2061.284,2061.18,2048.494,1226967100,15774552000
2000-08-10,2065.305,2067.745,2065.9429999999998,2053.861,1322559300,17966499000
2000-08-11,2067.784,2070.298,2062.666,2055.2,1136176000,15437955000
2000-08-14,2065.935,2076.328,2076.3,2065.935,1080668500,13785249000
2000-08-15,2079.069,2082.736,2076.823,2066.16,1034044800,12775918000
2000-08-16,2078.485,2083.467,2083.467,2072.984,1064598200,13458078000
2000-08-17,2086.8089999999997,2092.3289999999997,2091.5860000000002,2086.5589999999997,1111404800,13774377000
2000-08-18,2093.632,2097.315,2090.183,2086.754,1034095500,12953450000
2000-08-21,2095.3779999999997,2108.879,2108.69,2093.4179999999997,1351556100,16484774000
2000-08-22,2112.0170000000003,2114.522,2074.703,2074.52,1316762200,15717660000
2000-08-23,2064.045,2080.144,2057.919,1980.345,1889864800,22999505000
2000-08-24,2058.529,2073.947,2071.161,2043.2060000000001,1374608400,17060675000
2000-08-25,2073.715,2086.721,2086.703,2066.3289999999997,1023534200,13497889000
2000-08-28,2092.1220000000003,2100.7,2100.585,2085.601,1121621900,14499278000
2000-08-29,2103.033,2105.634,2105.476,2094.609,1003861200,13338192000
2000-08-30,2107.019,2108.097,2076.143,2075.16,1004270200,13796912000
2000-08-31,2062.835,2064.76,2021.1989999999998,2019.4470000000001,1122430800,13996987000
2000-09-01,2009.151,2026.351,1999.859,1997.717,931539000,11946736000
2000-09-04,1994.885,2010.602,2010.602,1981.229,763882000,9573103000
2000-09-05,2015.0620000000001,2020.8470000000002,1963.7920000000001,1959.592,717958300,8915726000
2000-09-06,1955.499,1964.265,1925.9070000000002,1923.598,720582700,8866086000
2000-09-07,1929.296,1963.2279999999998,1950.6629999999998,1929.296,624957200,7624502000
2000-09-08,1955.1529999999998,1963.891,1959.3120000000001,1945.918,572772000,7182264000
2000-09-11,1963.271,1972.076,1972.043,1956.078,616319800,7366882000
2000-09-12,1975.412,1979.3220000000001,1979.095,1965.401,543594200,6906072000
2000-09-13,1980.5279999999998,1995.317,1988.9360000000001,1975.126,603444100,7725601000
2000-09-14,1989.974,1992.366,1979.505,1973.021,510427700,6510974000
2000-09-15,1978.037,1978.469,1978.434,1966.879,474006400,6144058000
2000-09-18,1979.53,1981.129,1946.753,1946.1760000000002,517698500,6380438000
2000-09-19,1937.319,1937.3670000000002,1903.154,1895.49,674231400,7937994000
2000-09-20,1902.912,1922.295,1922.289,1892.276,510608300,6535632000
2000-09-21,1924.83,1927.515,1907.306,1905.6529999999998,488490700,6417913000
2000-09-22,1904.5729999999999,1904.5729999999999,1891.984,1888.0910000000001,518016000,6485227000
2000-09-25,1889.904,1896.7160000000001,1875.911,1874.21,376553300,4674454000
2000-09-26,1878.3110000000001,1890.672,1887.829,1878.0510000000002,344896700,4629154000
2000-09-27,1889.875,1914.106,1914.086,1889.8729999999998,337982200,4291866000
2000-09-28,1915.497,1917.0610000000001,1889.289,1886.941,381802700,5118522000
2000-09-29,1888.201,1910.486,1910.161,1888.07,374559100,5157720000
2000-10-09,1912.076,1915.495,1915.35,1897.2379999999998,516677600,5833386000
2000-10-10,1917.896,1942.17,1942.149,1917.683,667750600,7182733000
2000-10-11,1944.2479999999998,1948.014,1933.726,1931.4620000000002,725288900,7847945000
2000-10-12,1933.1429999999998,1933.329,1926.3239999999998,1918.4660000000001,722605600,7821240000
2000-10-13,1927.354,1932.318,1918.1570000000002,1911.3570000000002,664271900,7491519000
2000-10-16,1917.4460000000001,1917.555,1902.809,1897.906,608503600,6261006000
2000-10-17,1902.0729999999999,1909.49,1909.49,1896.945,417493600,4769537000
2000-10-18,1911.705,1922.852,1922.845,1911.705,575503200,7864478000
2000-10-19,1925.214,1927.366,1913.42,1911.182,596505800,6140575000
2000-10-20,1913.162,1947.469,1947.455,1912.378,938766100,10031148000
2000-10-23,1952.9560000000001,1960.86,1958.9379999999999,1945.674,857797400,9817739000
2000-10-24,1960.366,1962.13,1956.344,1945.527,635728300,7483008000
2000-10-25,1957.378,1978.9920000000002,1977.254,1957.3129999999999,1150654400,11748256000
2000-10-26,1979.296,1980.626,1967.6729999999998,1962.2,1065276400,9040402000
2000-10-27,1968.171,1971.785,1967.405,1957.744,903711100,8183728000
2000-10-30,1967.6529999999998,1974.241,1973.578,1962.8120000000001,993944900,9660756000
2000-10-31,1974.527,1979.994,1961.287,1956.4170000000001,909042200,8227960000
2000-11-01,1961.0810000000001,1977.3729999999998,1977.3629999999998,1959.721,850194000,8529216000
2000-11-02,1981.765,1992.8570000000002,1984.26,1980.8870000000002,893385100,9136830000
2000-11-03,1984.986,1989.106,1981.631,1977.21,932081800,7778710000
2000-11-06,1983.0729999999999,1992.879,1991.1729999999998,1982.751,999681900,9323251000
2000-11-07,1993.454,1997.0770000000002,1997.0770000000002,1990.059,789874700,7594597000
2000-11-08,1999.1529999999998,2012.9879999999998,2012.908,1998.345,925427200,8958640000
2000-11-09,2016.22,2032.5179999999998,2032.4820000000002,2014.838,1405162800,13677702000
2000-11-10,2037.0839999999998,2051.341,2047.4579999999999,2033.6270000000002,1396590000,16278220000
2000-11-13,2054.479,2071.689,2070.788,2053.44,1440877700,15914337000
2000-11-14,2072.7929999999997,2085.118,2085.118,2055.212,1244877700,14683291000
2000-11-15,2087.277,2092.65,2081.905,2074.377,1333426700,14746308000
2000-11-16,2081.139,2096.048,2095.984,2080.6079999999997,1282182000,14423035000
2000-11-17,2098.888,2104.699,2093.235,2084.899,1180132600,13403347000
2000-11-20,2092.591,2101.3979999999997,2101.389,2078.277,1310295900,13832419000
2000-11-21,2104.0679999999998,2112.9120000000003,2097.982,2095.5820000000003,1247971900,12454692000
2000-11-22,2097.281,2113.348,2113.303,2091.624,1214670700,12501191000
2000-11-23,2119.156,2125.724,2119.439,2109.219,1249207700,14551249000
2000-11-24,2119.01,2125.406,2053.37,2045.514,1649756100,17176945000
2000-11-27,2041.155,2062.806,2049.6710000000003,2031.931,1058782600,11788422000
2000-11-28,2052.776,2079.479,2079.396,2052.776,858896600,9509443000
2000-11-29,2081.496,2082.901,2067.495,2055.939,994362900,11117321000
2000-11-30,2067.07,2072.291,2070.613,2057.041,846555000,8872508000
2000-12-01,2073.089,2082.028,2081.843,2071.495,1228528600,9405848000
2000-12-04,2084.484,2092.323,2092.139,2077.8089999999997,1422885000,10347587000
2000-12-05,2094.994,2097.2889999999998,2091.67,2085.8,1389586400,9776104000
2000-12-06,2092.996,2095.436,2075.627,2070.349,1138332500,11312074000
2000-12-07,2072.531,2078.1420000000003,2075.044,2060.729,968736100,10537900000
2000-12-08,2074.5660000000003,2083.271,2073.163,2069.66,1158323500,10927192000
2000-12-11,2072.283,2072.476,2046.076,2039.003,1198653400,9804584000
2000-12-12,2045.17,2059.053,2059.053,2037.901,1099182900,9739957000
2000-12-13,2057.383,2059.601,2056.12,2050.178,938510200,8980599000
2000-12-14,2056.998,2059.2729999999997,2051.0789999999997,2046.9379999999999,1419281300,7967484000
2000-12-15,2052.7929999999997,2055.609,2039.364,2036.881,1320590700,8960870000
2000-12-18,2038.4479999999999,2044.56,2044.545,2024.286,1126258800,9722611000
2000-12-19,2047.348,2056.757,2049.032,2046.029,1136818300,11497228000
2000-12-20,2050.0679999999998,2071.3089999999997,2071.268,2048.6420000000003,1192071800,11602759000
2000-12-21,2075.562,2086.939,2076.886,2074.3360000000002,1249834900,12858222000
2000-12-22,2078.426,2079.967,2069.768,2066.223,1203266100,13112525000
2000-12-25,2071.567,2075.2129999999997,2068.174,2062.036,1206101300,12387264000
2000-12-26,2070.377,2076.408,2076.266,2068.813,1042805500,11202718000
2000-12-27,2077.718,2079.762,2058.244,2055.998,1176163200,12187668000
2000-12-28,2054.5170000000003,2061.051,2053.7039999999997,2047.7420000000002,1384240000,12094517000
2000-12-29,2055.828,2073.8779999999997,2073.4770000000003,2055.505,1365868000,11484676000
2001-01-02,2077.076,2103.538,2103.469,2074.882,1865074600,14599878000
2001-01-03,2108.254,2123.9,2123.899,2105.4970000000003,1715767300,18199507000
2001-01-04,2125.485,2127.419,2117.405,2113.179,1342354100,14704513000
2001-01-05,2117.6639999999998,2125.381,2125.3,2114.056,1328817500,15279360000
2001-01-08,2128.6020000000003,2131.98,2102.064,2092.097,1478708500,16322580000
2001-01-09,2099.323,2111.1,2101.135,2082.841,1164933800,11961121000
2001-01-10,2102.085,2125.67,2125.615,2102.0660000000003,1291688300,13466763000
2001-01-11,2129.61,2131.368,2119.141,2117.029,1407220900,15104985000
2001-01-12,2116.846,2117.7270000000003,2104.7470000000003,2100.2729999999997,1066088200,11404471000
2001-01-15,2097.091,2097.092,2032.443,2030.2879999999998,1499858800,14112385000
2001-01-16,2018.2979999999998,2045.9460000000001,2045.8870000000002,2007.7060000000001,1158372200,10803420000
2001-01-17,2046.3770000000002,2048.695,2034.5839999999998,2031.756,732413400,6883816000
2001-01-18,2033.6860000000001,2049.355,2043.11,2033.576,1034157100,8913572000
2001-01-19,2046.5810000000001,2067.877,2065.606,2046.5410000000002,1183126400,9318027000
2001-02-05,2069.856,2072.547,2008.0320000000002,2005.683,897424300,7827932000
2001-02-06,1999.723,1999.725,1995.315,1956.1779999999999,952842700,8394836000
2001-02-07,1995.6029999999998,1998.25,1979.9389999999999,1978.599,588222900,5378366000
2001-02-08,1977.559,1986.898,1930.138,1926.4,888573700,7956580000
2001-02-09,1935.1879999999999,1963.329,1956.97,1935.1879999999999,1123701900,8405288000
2001-02-12,1958.655,1961.81,1961.221,1935.5870000000002,720307500,6802570000
2001-02-13,1962.527,1973.999,1963.5279999999998,1958.991,540351400,5318758000
2001-02-14,1962.7379999999998,1966.84,1963.2,1956.4229999999998,438215300,4323175000
2001-02-15,1963.4489999999998,1966.9229999999998,1946.479,1944.56,450675600,4397334000
2001-02-16,1942.049,1942.1229999999998,1941.964,1911.871,675020900,6347095000
2001-02-19,1942.579,1969.3470000000002,1967.55,1935.651,584608300,5439100000
2001-02-20,1969.777,1980.386,1953.2179999999998,1947.255,643593400,6580742000
2001-02-21,1948.4170000000001,1948.4170000000001,1909.326,1901.205,761781700,7654378000
2001-02-22,1901.993,1922.457,1907.26,1893.783,505473400,5336662000
2001-02-23,1906.914,1936.634,1936.346,1906.5510000000002,620974000,5815828000
2001-02-26,1940.77,1953.771,1953.3410000000001,1935.547,730281100,7012961000
2001-02-27,1956.2720000000002,1962.2839999999999,1962.0420000000001,1946.98,739859300,6875916000
2001-02-28,1964.356,1965.021,1959.18,1950.931,614135400,6860472000
2001-03-01,1959.009,1968.3570000000002,1965.121,1953.721,1166736900,8403776000
2001-03-02,1969.056,1987.389,1985.111,1968.961,1516357700,9045784000
2001-03-05,1991.28,1993.805,1984.2,1979.654,1071935900,7948027000
2001-03-06,1986.7320000000002,1990.06,1990.06,1977.111,2087223900,14487169000
2001-03-07,1991.276,1996.8529999999998,1991.1770000000001,1986.0439999999999,1389005400,10693876000
2001-03-08,1990.6370000000002,2002.2520000000002,2000.9,1989.869,1149040300,9401842000
2001-03-09,2003.205,2015.503,2011.66,1999.4779999999998,1568103400,13232957000
2001-03-12,2013.3120000000001,2015.5970000000002,2012.5520000000001,2004.964,1233348900,10875391000
2001-03-13,2012.155,2012.7720000000002,1998.6989999999998,1992.171,1387481900,10947035000
2001-03-14,1996.152,2018.619,2018.616,1994.944,1070314700,9359965000
2001-03-15,2019.725,2027.3329999999999,2022.601,2017.588,1375851100,11947375000
2001-03-16,2023.029,2024.28,2020.236,2011.9920000000002,1238652400,10741126000
2001-03-19,2019.851,2036.63,2036.6170000000002,2017.491,1395060700,12110220000
2001-03-20,2039.5539999999999,2045.941,2045.793,2037.174,1248026300,11834906000
2001-03-21,2047.6329999999998,2066.391,2066.39,2046.434,1964284000,14014105000
2001-03-22,2071.202,2087.532,2087.532,2068.1420000000003,2361955700,18593022000
2001-03-23,2091.176,2093.949,2053.5389999999998,2052.555,2429779300,19365216000
2001-03-26,2052.055,2089.987,2089.881,2052.055,2131132300,15440963000
2001-03-27,2096.502,2107.302,2107.258,2090.902,1798430500,16492104000
2001-03-28,2109.755,2112.879,2106.874,2096.917,1571755900,15636246000
2001-03-29,2107.224,2111.734,2101.658,2096.9339999999997,1553537600,15699064000
2001-03-30,2101.1,2112.833,2112.775,2096.284,2439539100,15433590000
2001-04-02,2117.45,2126.967,2125.084,2114.778,2373835600,16937216000
2001-04-03,2127.781,2129.8289999999997,2123.052,2109.251,2060855500,14192054000
2001-04-04,2123.885,2128.157,2090.719,2084.93,2081239900,15923984000
2001-04-05,2084.8070000000002,2112.619,2112.6,2081.644,2305954200,13171707000
2001-04-06,2116.377,2122.22,2108.606,2103.264,3741648800,13976721000
2001-04-09,2108.969,2117.411,2117.367,2100.972,2587892600,13583108000
2001-04-10,2119.538,2128.547,2128.479,2119.359,2076245200,12148949000
2001-04-11,2130.895,2134.507,2131.397,2121.156,1532366100,12170415000
2001-04-12,2132.808,2141.917,2134.798,2124.815,1878638400,16764752000
2001-04-13,2135.669,2145.437,2145.4,2130.594,1874717300,14657764000
2001-04-16,2150.292,2168.078,2168.0589999999997,2150.286,3151184400,21447417000
2001-04-17,2173.304,2177.158,2176.679,2163.1910000000003,2855257700,22125990000
2001-04-18,2177.987,2179.741,2172.564,2167.593,2212785100,19396299000
2001-04-19,2172.431,2175.575,2172.87,2148.308,2454431500,20928059000
2001-04-20,2173.956,2179.57,2152.335,2152.006,2281270300,22646884000
2001-04-23,2150.341,2157.512,2150.426,2132.55,2182788400,19522697000
2001-04-24,2151.341,2166.19,2166.174,2151.339,1351537200,14573172000
2001-04-25,2168.051,2170.387,2119.18,2115.264,1819485500,18198272000
2001-04-26,2113.391,2125.788,2105.056,2102.825,1328548300,13835976000
2001-04-27,2104.034,2120.844,2115.109,2104.034,1362535000,11594617000
2001-04-30,2117.1679999999997,2122.5029999999997,2119.1839999999997,2111.952,1091178200,10858997000
2001-05-08,2119.8979999999997,2138.038,2137.994,2119.894,848036700,8907721000
2001-05-09,2140.554,2142.377,2132.89,2127.319,971903300,10656881000
2001-05-10,2134.1910000000003,2147.339,2147.283,2134.1910000000003,985055800,11340921000
2001-05-11,2150.322,2155.422,2155.405,2144.759,1380646300,11580806000
2001-05-14,2161.614,2178.7,2178.466,2160.123,2525319900,17731587000
2001-05-15,2184.7870000000003,2191.0679999999998,2191.064,2176.786,2465610100,18665827000
2001-05-16,2195.365,2199.536,2199.505,2187.4139999999998,1894789000,18363620000
2001-05-17,2201.9829999999997,2205.013,2194.647,2187.841,2791246900,18717249000
2001-05-18,2194.62,2203.374,2203.3720000000003,2186.647,3200143200,20012222000
2001-05-21,2207.781,2213.752,2213.595,2202.739,3365353800,21671126000
2001-05-22,2215.775,2218.445,2210.337,2205.2529999999997,1525445000,15241006000
2001-05-23,2210.851,2213.4,2197.595,2175.277,2026268600,18279593000
2001-05-24,2198.008,2202.842,2198.297,2192.169,1432894800,15911449000
2001-05-25,2199.661,2204.239,2193.576,2181.249,1358086100,14234995000
2001-05-28,2194.453,2194.8289999999997,2179.699,2171.6820000000002,1494715000,15746171000
2001-05-29,2177.647,2188.764,2180.276,2176.558,1206550900,13454568000
2001-05-30,2180.62,2211.205,2211.201,2180.529,1902492800,15352908000
2001-05-31,2217.873,2222.651,2214.257,2208.884,1857307800,17550012000
2001-06-01,2216.56,2223.264,2219.591,2212.16,1780580700,18117668000
2001-06-04,2223.911,2229.055,2226.779,2222.228,2563984100,19769076000
2001-06-05,2229.2470000000003,2235.504,2234.987,2226.8179999999998,2403872300,18306243000
2001-06-06,2237.989,2241.087,2238.501,2224.304,1687837800,17704817000
2001-06-07,2241.014,2242.6910000000003,2229.812,2223.4139999999998,992404800,14376190451
2001-06-08,2229.205,2229.4139999999998,2223.0679999999998,2211.75,896480600,14141445048
2001-06-11,2223.795,2226.61,2214.623,2206.636,997664400,13600023640
2001-06-12,2213.545,2223.297,2222.959,2211.862,1016416400,14476067948
2001-06-13,2227.071,2242.423,2242.423,2226.8779999999997,1070147100,15797215944
